32766,5169,1661,79,77
32766,5151,1678,79,61
32766,5156,1663,64,54
32766,5151,1682,62,100
32766,5146,1662,115,34
32766,5163,1655,98,59
32766,5169,1663,60,69
32766,5148,1664,68,62
32766,5155,1671,105,44
32766,5143,1646,74,52
32766,5162,1667,64,63
32766,5153,1660,76,49
32766,5149,1666,66,74
32766,5156,1662,84,78
32766,5148,1647,70,89
32766,5169,1661,65,92
32766,5165,1667,65,81
32766,5162,1647,48,101
32766,5153,1661,60,65
32766,5168,1688,61,108
32766,5140,1681,107,50
32766,5147,1664,72,80
32766,5163,1667,70,63
32766,5164,1658,59,74
32766,5167,1653,65,75
32766,5140,1662,79,78
32766,5162,1650,91,61
32766,5156,1664,82,53
32766,5166,1657,101,45
32766,5139,1669,62,44
32766,5155,1649,93,65
32766,5157,1685,67,95
32766,5143,1688,80,78
32766,5161,1671,113,52
32766,5143,1668,80,56
32766,5148,1671,60,73
32766,5155,1676,80,47
32766,5160,1671,64,59
32766,5158,1660,73,64
32766,5165,1663,60,77
32766,5172,1670,77,58
32766,5156,1657,92,50
32766,5160,1658,76,67
32766,5158,1682,66,73
32766,5144,1675,60,77
32766,5173,1660,115,47
32766,5163,1665,81,84
32766,5157,1658,55,60
32766,5168,1660,53,56
32766,5152,1655,97,90
32766,5176,1668,89,69
32766,5182,1661,72,69
32766,5165,1666,69,76
32766,5170,1674,87,87
32766,5160,1682,68,72
32766,5187,1671,64,56
32766,5182,1658,82,60
32766,5174,1682,71,58
32766,5180,1679,65,70
32766,5170,1673,87,61
32766,5162,1681,83,105
32766,5181,1682,66,67
32766,5171,1671,63,89
32766,5176,1668,57,51
32766,5173,1668,94,11
32766,5183,1671,60,98
32766,5169,1651,82,93
32766,5167,1669,81,59
32766,5170,1675,93,64
32766,5179,1669,72,64
32766,5169,1674,81,69
32766,5168,1679,78,62
32766,5172,1673,69,66
32766,5178,1674,67,76
32766,5182,1645,88,61
32766,5168,1669,109,62
32766,5184,1652,70,74
32766,5176,1674,66,48
32766,5169,1673,74,54
32766,5187,1660,96,53
32766,5198,1650,81,68
32766,5176,1655,52,68
32766,5171,1654,58,64
32766,5181,1669,80,68
32766,5171,1663,88,63
32766,5173,1672,74,85
32766,5185,1661,97,51
32766,5181,1670,65,76
32766,5175,1663,80,72
32766,5170,1658,76,68
32766,5164,1650,83,51
32766,5162,1675,119,37
32766,5178,1674,94,50
32766,5181,1665,72,65
32766,5145,1677,101,61
32766,5143,1677,74,50
32766,5156,1649,105,63
32766,5163,1665,75,78
32766,5148,1665,73,73
